Month,Profit,Sales,Discount,Shipping Cost,Quantity,Order Priority,Ship Mode,Customer Satisfaction,Market Campaign,Sales Mode,Region
May,599.56,7085.97,0.28,45.96,27,High,First Class,1.9,poor,in_store,West
May,262.41,1314.51,0.25,25.42,2,Low,First Class,4,moderate,combined,North
May,263.66,3192.43,0.12,48.55,14,Low,Standard Class,2.4,moderate,online,East
May,1092.63,6116.08,0.06,23.71,18,Low,Standard Class,4.9,moderate,combined,West
May,525.27,3028.48,0.02,12.66,20,Medium,Standard Class,3,aggressive,in_store,West
May,360.38,3471.68,0.28,16.92,23,Medium,Standard Class,4.3,poor,online,West
May,1323.58,9942.07,0.12,32.86,46,Low,Standard Class,3.4,aggressive,online,North
May,1552.16,8947.04,0.29,7.51,39,Medium,Standard Class,2.5,poor,online,East
May,1398.41,7171.29,0.25,8.43,5,Medium,First Class,1.3,poor,in_store,South
May,700.1,3183.24,0.2,20.54,31,Low,First Class,3.3,poor,online,North
May,1180.56,6039.12,0.1,7.69,25,Low,First Class,2.3,poor,combined,North
May,155.72,1773.31,0.19,30.06,45,High,First Class,2.3,moderate,combined,North
May,916.92,7923.19,0.11,30.96,35,Medium,Standard Class,4.5,aggressive,in_store,West
May,-232.24,249.06,0.29,42.42,33,Medium,Standard Class,3.2,moderate,combined,East
May,1404.56,5495.29,0.21,44.44,49,Low,First Class,2.8,poor,online,North
May,1687.21,9663.02,0.07,42.44,42,Medium,First Class,4.8,poor,combined,West
May,777.52,5060.96,0.26,11.59,47,Medium,Standard Class,4.3,aggressive,combined,North
May,658.25,3101.33,0.18,18.9,48,Low,Standard Class,1.9,aggressive,online,South
May,1229.77,5704.58,0.06,20.16,40,Low,First Class,2.1,poor,online,East
May,782.85,6821.98,0.17,22.49,7,Medium,Standard Class,2.8,moderate,combined,East
May,-59,3177.4,0.23,37.09,5,High,First Class,4.7,aggressive,in_store,East
May,-79.62,321.89,0.2,19.39,5,High,First Class,1.2,aggressive,in_store,North
May,1710.55,8557.18,0.17,16.81,37,Low,First Class,1.4,aggressive,online,North
May,1145.44,5906.85,0.07,20.59,31,Low,Standard Class,2.7,poor,in_store,South
May,369.19,3666.97,0.07,42.6,41,Low,First Class,1.5,moderate,online,West
May,1046.72,6405.34,0.2,48.47,5,High,First Class,3.7,moderate,online,West
May,1446.88,8437.41,0.05,39.3,4,Low,Standard Class,3,moderate,combined,South
May,-121.87,2169.28,0.18,32.21,41,Low,Standard Class,2.3,aggressive,in_store,South
May,874.09,4867.97,0.24,18.95,29,Low,Standard Class,2.5,aggressive,online,West
May,382.82,6658.93,0.23,44.24,40,Low,Standard Class,3.6,aggressive,combined,East
May,1116.37,4782.03,0.08,24.76,41,Low,First Class,2.6,poor,online,West
May,975.78,5002,0.06,19.69,27,Low,First Class,2,moderate,in_store,West
May,348.27,2102.95,0.02,34.62,11,Low,First Class,1,aggressive,online,South
May,145.04,3881.81,0.1,31.3,25,Medium,Standard Class,3.6,aggressive,in_store,East
May,-546.88,650.78,0.17,34.19,2,Medium,Standard Class,4.3,aggressive,combined,South
May,389.07,2719.37,0.05,15.37,25,Medium,Standard Class,1.2,moderate,combined,East
May,399.44,3715.06,0.26,47.71,23,High,First Class,4.6,poor,combined,North
May,1893.22,9604.23,0.02,19.22,1,High,First Class,4,moderate,combined,West
May,1421.01,9167.61,0.29,20.86,42,Medium,First Class,3.5,moderate,online,West
May,1338.94,8032.01,0.15,17.96,47,Medium,First Class,2.8,moderate,in_store,North
May,-227.27,144.42,0.2,26.66,3,Low,Standard Class,4.1,poor,in_store,South
May,902.03,6422.32,0.29,38.3,45,High,First Class,1.6,aggressive,online,North
May,1527.76,9080.9,0.01,12.36,31,Low,Standard Class,1.1,aggressive,in_store,West
May,1193.08,6789.65,0.12,27.36,24,Medium,Standard Class,2.6,poor,combined,South
May,1316.7,6843.52,0.11,30.69,14,Medium,First Class,1.7,poor,online,East
May,475.4,2950.76,0.16,30.54,40,Medium,First Class,4.5,poor,online,East
May,506.57,2779.76,0.18,9.76,19,Low,First Class,1.6,aggressive,combined,South
May,1999.57,8926.64,0,7.07,1,Low,First Class,2.9,poor,in_store,South
May,263.75,1473.67,0.09,12.62,27,High,First Class,3.5,poor,online,East
May,-340.72,1265.87,0.18,14.69,37,High,Standard Class,3.2,aggressive,in_store,South
May,1015.69,5914.5,0.02,14.45,28,Medium,Standard Class,1.3,moderate,in_store,West
May,1185.27,6658.37,0.21,28.28,36,Low,Standard Class,1.2,poor,online,East
May,1058.33,6991.93,0.11,28.02,14,Low,Standard Class,3.1,poor,online,North
May,873.78,6938.53,0.06,20.85,36,Low,First Class,3,poor,in_store,West
May,282.48,4173.84,0.14,37.2,26,High,Standard Class,1.2,moderate,online,West
May,366.33,2180.19,0.15,29.07,37,Low,First Class,4.5,moderate,in_store,West
May,522.28,950.49,0.17,18.53,14,Low,First Class,4.8,poor,online,North
May,-315.24,506.64,0.26,32.28,48,Medium,Standard Class,2,aggressive,online,North
May,1114.03,9023.46,0.12,13.79,34,High,Standard Class,4,aggressive,in_store,South
May,1327.36,7424.69,0.03,43.47,4,Low,Standard Class,1.4,poor,online,South
May,1434.75,8765.3,0.28,5.47,36,Low,Standard Class,4.6,poor,online,West
May,956.66,5442.77,0.19,10.37,5,High,First Class,1.6,aggressive,combined,North
May,514.76,4097.61,0.22,26.69,29,Medium,Standard Class,1.6,aggressive,online,South
May,206.22,1887.3,0.19,14.57,49,Low,First Class,4.3,poor,in_store,East
May,1151.99,6518.44,0.07,48.34,14,High,First Class,4.8,moderate,in_store,East
May,1.1,760.63,0.16,7.97,11,Medium,First Class,4.6,aggressive,in_store,West
May,126.9,2922.14,0.11,47.89,16,Medium,First Class,4.3,moderate,combined,North
May,884.16,7609.01,0.18,33.99,28,High,Standard Class,2,poor,in_store,South
May,1717.26,8368.14,0.17,29.71,9,Low,First Class,2.8,aggressive,combined,North
May,507.05,5420.23,0.27,22.91,2,High,Standard Class,2.2,aggressive,online,South
May,422.22,3242.68,0.11,33.19,4,Medium,First Class,4.4,moderate,combined,North
Jun,874.03,4049.42,0.05,23.49,42,Medium,First Class,3,poor,combined,South
Jun,1380.62,6897.54,0.13,9.89,9,Medium,First Class,1.9,aggressive,in_store,East
Jun,1339.35,9496.46,0.2,5.04,13,Low,Standard Class,4.2,aggressive,online,East
Jun,472.27,6043.74,0.25,40.62,15,High,First Class,4.3,poor,in_store,East
Jun,705.36,1819.56,0.12,17.92,47,Medium,First Class,4.8,poor,online,West
Jun,349.65,2033.53,0.09,12.61,42,Medium,Standard Class,4.2,aggressive,online,North
Jun,-20.93,1137.6,0.08,25.7,17,High,First Class,3.5,moderate,combined,West
Jun,497.94,3833.14,0.28,44.77,42,Low,Standard Class,4.1,poor,online,South
Jun,1475.77,9835.93,0.06,27.68,1,High,First Class,1,aggressive,combined,South
Jun,1681.74,8122.47,0.04,10.49,44,High,First Class,1.3,poor,combined,West
Jun,-11.01,2215.3,0.18,16.51,36,Medium,Standard Class,3.7,moderate,combined,South
Jun,1143.42,6332.44,0.11,19.01,32,Medium,Standard Class,3.1,moderate,online,East
Jun,741.48,4360.4,0.2,9.7,33,Low,First Class,4.3,moderate,online,East
Jun,833.74,5231.33,0.23,41.86,3,Low,First Class,4.3,moderate,in_store,East
Jun,681.38,4432.97,0.3,29.63,29,Medium,First Class,1.7,moderate,in_store,South
Jun,1210.23,9563.25,0.15,45.55,23,Low,First Class,4.1,aggressive,in_store,North
Jun,-296.5,182.6,0.12,32.75,42,High,First Class,4.3,poor,online,East
Jun,749.06,3713.19,0.23,6.17,33,Low,Standard Class,3.5,moderate,combined,North
Jun,1290.19,8823.81,0.24,44.87,12,High,Standard Class,1.4,poor,online,East
Jun,-46.01,102.68,0.28,10.31,35,High,Standard Class,4.7,moderate,online,South
Jun,788.97,6822.88,0.09,32.25,31,High,Standard Class,3.7,aggressive,in_store,East
Jun,-291.77,194.07,0.15,21.09,11,Medium,Standard Class,3.3,aggressive,in_store,South
Jun,781.28,7337.98,0.19,37.38,50,Medium,First Class,1.3,moderate,in_store,East
Jun,949.28,5251.34,0.29,8.6,49,Low,First Class,2.8,aggressive,online,South
Jun,-43.59,1593.63,0.23,40.66,28,Low,Standard Class,2.9,aggressive,online,South
Jun,204.74,3836.82,0.3,41.1,9,Medium,First Class,2.4,aggressive,combined,East
Jun,98.77,1419.24,0.25,15.34,44,High,Standard Class,2.2,moderate,online,South
Jun,1571.25,7415.77,0.06,12.3,5,High,First Class,4.1,poor,online,East
Jun,335.25,2907.32,0.24,33.77,44,Medium,Standard Class,1.2,poor,online,North
Jun,-191.15,1942.36,0.17,34.23,33,Low,Standard Class,4.3,poor,combined,South
Jun,-27.25,347.69,0.1,17.9,45,Medium,First Class,4.7,poor,in_store,South
Jun,1629.71,8579.62,0.06,29.39,35,Medium,First Class,4.2,poor,combined,South
Jun,1334.01,4829.36,0.04,44.7,50,Medium,First Class,1.9,poor,combined,West
Jun,240.28,2788.28,0.04,27.67,40,High,Standard Class,2.7,poor,in_store,East
Jun,759.78,4987.14,0.13,9.82,50,Low,Standard Class,3,poor,combined,North
Jun,-114.7,1326.6,0.27,44.42,21,High,Standard Class,4.3,poor,online,South
Jun,367.2,287.9,0.19,12.55,11,Low,First Class,3.3,moderate,in_store,North
Jun,905.91,8053.34,0.15,30.88,44,High,Standard Class,3,aggressive,combined,South
Jun,536.76,5412.13,0.14,41.4,15,Medium,First Class,2.4,moderate,online,West
Jun,-207.67,1689.65,0.05,41.02,13,High,Standard Class,2.4,aggressive,online,South
Jun,62.86,4703.69,0.23,16.6,25,Medium,Standard Class,3.5,aggressive,combined,North
Jun,570.97,1695.88,0.09,29.57,40,Medium,First Class,3.3,aggressive,online,West
Jun,315.83,4045.78,0.22,29.4,26,Medium,Standard Class,4.9,aggressive,combined,North
Jun,98.9,2848.78,0.03,25.45,16,Medium,Standard Class,4.5,poor,combined,South
Jun,746.39,6866.79,0.23,48.38,25,High,Standard Class,3.9,aggressive,in_store,West
Jun,327.47,4793.67,0.23,22.51,10,High,Standard Class,1.7,moderate,in_store,East
Jun,228.16,1198.26,0.01,17.42,48,Low,First Class,3.7,moderate,online,West
Jun,210.19,3448.97,0.26,34.17,10,Medium,Standard Class,3.1,aggressive,online,South
Jun,772.8,7153.39,0.04,38.42,31,Low,Standard Class,3.1,poor,in_store,South
Jun,634.98,882.95,0.26,9.12,39,Medium,First Class,1.3,poor,combined,East
Jun,309.19,3012.57,0.09,31.46,26,Medium,Standard Class,4.8,poor,in_store,West
Jun,271.25,1609.76,0.29,5.54,38,Low,Standard Class,3.7,poor,online,South
Jun,1650.92,9135.19,0.13,8.52,2,Low,First Class,4.8,moderate,combined,East
Jun,300.37,3615.84,0.3,38.64,20,High,Standard Class,3.5,poor,online,North
Jun,897.81,4809.28,0.03,41.32,41,Medium,First Class,4.4,poor,in_store,East
Jun,522.47,3717.92,0.05,12.41,37,Low,Standard Class,3,aggressive,online,West
Jun,302.91,2808.68,0.15,37.78,45,Low,Standard Class,3.5,moderate,combined,South
Jun,2041.28,9556.23,0.02,8.89,35,Low,Standard Class,3.5,moderate,combined,East
Jun,893.84,7862.93,0.28,48.47,11,Medium,Standard Class,4.4,poor,in_store,West
Jun,412.88,1065.18,0.2,7.1,12,Medium,Standard Class,1.4,aggressive,online,East
Jun,1270.33,7065.36,0.22,7.61,38,Low,First Class,4.5,poor,combined,South
Jun,561.01,4481.62,0.14,15.83,46,High,Standard Class,1.6,moderate,in_store,North
Jun,374.98,2497.06,0.25,21.43,17,Low,Standard Class,1.3,moderate,in_store,West
Jun,1730.79,8480.46,0.14,26.03,20,High,First Class,4.9,moderate,online,North
Jun,1666.99,9001.39,0.16,21.44,7,High,First Class,3.4,moderate,online,North
Jun,1486.71,8473.42,0.16,8.48,7,Low,First Class,4.6,aggressive,combined,South
Jun,1680.62,9647.13,0.1,36.48,15,Medium,First Class,2.5,poor,combined,North
Jun,795.97,7621.89,0.27,19.32,9,Low,First Class,2.8,aggressive,in_store,East
Jun,935.52,5566.13,0.1,34.61,29,Low,First Class,1.3,moderate,combined,South
Jun,-289.49,1468.2,0.21,34.05,6,Medium,Standard Class,4.7,poor,in_store,West
Jun,1041.43,6240.95,0.2,37.84,26,Medium,First Class,2.4,poor,online,West
Jun,-364.76,204.26,0.04,30.09,8,Medium,Standard Class,4.5,aggressive,combined,South
Jun,118.79,5112.68,0.23,26.25,5,High,Standard Class,4.6,moderate,online,East
Jun,983.19,9527.54,0.27,10.69,26,Medium,Standard Class,1.5,poor,in_store,North
Jun,1156.63,7162.82,0.1,23.69,8,Medium,Standard Class,2.8,aggressive,online,South
Jun,827.84,5123.09,0.25,20.01,31,Low,First Class,2.2,aggressive,in_store,East
Jun,828.66,2098.23,0.19,12.41,47,Low,First Class,1.8,aggressive,in_store,East
Jun,1208.76,6390.98,0.22,10.51,37,Low,First Class,2.9,poor,in_store,South
Jun,1525.12,6500.27,0.02,16.95,6,Low,First Class,4.3,aggressive,combined,West
Jun,679.45,5000.88,0.04,42.07,26,High,First Class,3.2,aggressive,in_store,East
Jun,467.85,4282.02,0.24,30.92,48,Medium,Standard Class,2.1,aggressive,combined,West
Jun,-196.78,422.92,0.11,34.89,28,High,Standard Class,1.9,moderate,in_store,East
Jun,1808.49,9817.4,0.01,9.18,10,Medium,Standard Class,4.6,poor,in_store,East
Jun,377.95,2595.37,0.08,20.79,38,Low,Standard Class,3.5,moderate,combined,North
Jun,-657.16,1121.68,0.18,41.71,43,High,Standard Class,4.3,aggressive,in_store,West
Jun,-354.72,1880.58,0.25,32.17,42,High,Standard Class,4,poor,online,North
Jun,1096.29,5269.91,0.1,8.31,10,Medium,Standard Class,1.5,aggressive,combined,South
Jun,417.7,1778.69,0.11,27.46,13,Medium,First Class,3.1,poor,online,North
Jun,-358.68,1578.44,0.05,25.77,24,Low,Standard Class,3.9,poor,in_store,East
Jun,608.77,4194.57,0.15,25.87,47,Medium,First Class,1.3,poor,online,South
Jun,1267.87,6241.68,0.17,34.95,12,High,First Class,1.5,moderate,online,West
Jun,420.36,2886.38,0.16,30.1,13,Low,Standard Class,4.4,aggressive,combined,South
Jun,657.36,5140.77,0.28,38.03,10,Medium,First Class,2.7,moderate,combined,South
Jun,1302.37,4172.31,0.02,12.04,34,Low,First Class,4.3,poor,combined,South
Jun,891.04,7987.17,0.03,45.11,44,Low,First Class,4.7,aggressive,in_store,West
Jun,-424.53,1006.29,0.03,43.1,21,High,Standard Class,4.9,aggressive,in_store,West
Jun,1025.45,7581.14,0.21,12.11,21,Low,Standard Class,4.5,poor,combined,East
Jun,889.19,5537.81,0.13,11.66,11,High,First Class,2.8,aggressive,online,North
Jun,133.7,2077.62,0.11,38.63,14,High,First Class,2,poor,in_store,West
Jun,-532.33,1372.78,0.29,25.13,33,High,Standard Class,1.5,poor,in_store,East
Jun,1084.21,6211.11,0.19,14.76,39,High,First Class,3.5,aggressive,in_store,South
Jun,-198.15,1179.78,0.22,39.45,28,Medium,First Class,4.5,poor,combined,West
Jun,850.4,8066.57,0.25,13.88,44,Medium,First Class,3,aggressive,in_store,South
Jun,1324.03,6128.78,0.02,17.08,50,Medium,Standard Class,3.4,moderate,online,North
Jun,412.43,6920.13,0.25,43.49,9,Medium,Standard Class,3.2,aggressive,online,East
Jun,624.58,6197.27,0.07,40.1,9,Low,Standard Class,3.7,aggressive,combined,North
Jun,1569.64,9040.65,0.18,43.16,18,Medium,First Class,1.7,moderate,combined,South
Jun,68.59,517.21,0.16,29.52,46,High,First Class,3.8,moderate,online,West
Jun,435.37,5748.36,0.23,22.83,28,Medium,Standard Class,4.7,poor,in_store,North
Jun,1034.26,7270.83,0.26,25.17,23,Low,First Class,4.8,poor,online,East
Jun,379.64,2908.94,0.29,13.8,27,Medium,Standard Class,4.8,moderate,combined,North
Jun,371.89,4720.61,0.22,32.08,26,High,Standard Class,3.4,moderate,combined,West
Jun,585.21,1477.51,0,36.31,5,Low,Standard Class,2.7,poor,online,North
Jun,489.7,4287.24,0.24,28.25,14,High,Standard Class,2.6,poor,combined,West
Jun,418.38,1868.51,0.01,13.07,42,Medium,Standard Class,1.2,moderate,in_store,West
Jun,1125.33,8382.04,0.27,49.3,21,Low,First Class,2.4,moderate,online,South
Jun,718.39,2411.24,0.09,30.99,43,Medium,First Class,3.5,moderate,online,South
Jun,241.95,4459.14,0.24,31.11,46,Low,Standard Class,3,aggressive,in_store,South
Jun,410.29,4779.86,0.07,25.24,37,Medium,Standard Class,2.6,aggressive,in_store,East
Jun,1262.3,8556.47,0.21,33.51,10,High,Standard Class,1.3,aggressive,online,North
Jun,975.27,6382.68,0.15,47.99,6,High,First Class,3.6,poor,online,South
Jun,867.44,5609.87,0.19,47.15,47,High,Standard Class,4.5,aggressive,online,East
Jun,283.14,555.18,0.21,11.74,50,Medium,Standard Class,1.2,moderate,online,East
Jun,-13.79,1177.59,0.15,24.07,34,Medium,First Class,1.4,moderate,combined,North
Jun,-181.33,2379.89,0.05,44.99,10,Medium,First Class,4.6,aggressive,in_store,East
Jun,1602.57,7789.24,0.27,13.84,32,Medium,First Class,2.9,moderate,online,North
Jun,29.05,856.81,0.19,38.9,37,Medium,First Class,3.6,aggressive,online,West
Jun,797.32,7810.5,0.3,39.56,36,Low,Standard Class,4.6,moderate,combined,West
Jun,1824.63,8277.71,0.07,13.2,32,High,First Class,3.5,poor,combined,West
Jun,1422.7,5009.39,0.06,5.26,49,Medium,First Class,4,poor,in_store,West
Jun,1764.41,9438.76,0.02,30.86,36,Medium,Standard Class,1.4,poor,combined,East
Jun,1015.91,6033.12,0.1,12.76,33,High,Standard Class,3.2,poor,in_store,West
Jun,1099.76,9865.05,0.12,32.15,40,Low,Standard Class,1.9,poor,combined,East
Jun,1080.59,7599.09,0.2,49.57,46,Medium,First Class,2,aggressive,combined,West
Jun,-135.24,567.5,0.04,36.17,23,Medium,Standard Class,1.9,aggressive,online,West
Jun,602.24,3000.34,0.2,27.09,17,Low,First Class,4.4,moderate,in_store,North
Jun,1220.77,9369.08,0.13,23.5,2,High,Standard Class,2.8,poor,in_store,North
Jun,1115.36,5343.36,0.14,30.96,26,Low,First Class,1.2,aggressive,online,East
Jun,702.86,1961.43,0.09,14.27,20,Low,Standard Class,1.5,poor,online,East
Jun,1193.88,7780.83,0.21,24.69,7,Medium,Standard Class,2.9,poor,online,West
Jun,953.66,9000.5,0.22,43.67,44,High,First Class,3.5,moderate,in_store,South
Jun,366.38,831.45,0.04,26.28,1,Low,First Class,1,moderate,combined,South
Jun,48.6,1764.03,0.26,13.97,22,High,First Class,1.7,aggressive,in_store,West
Jun,11.33,6641.58,0.3,38.33,16,Medium,Standard Class,1.5,poor,in_store,West
Jun,2021.24,7838.87,0.07,19.42,18,Low,First Class,2.6,moderate,online,South
Jun,156.36,2651.77,0.22,48.75,38,Medium,First Class,2.3,poor,in_store,North
Jun,850.98,6847.13,0.29,10.94,21,Low,Standard Class,3.8,moderate,online,North
Jun,530,3991.23,0.02,43.16,40,High,First Class,4.9,poor,online,South
Jun,1108.78,9346.32,0.3,27.58,18,High,First Class,4.1,aggressive,online,East
Jun,695.69,7293.47,0.28,27,6,Medium,Standard Class,4.8,moderate,combined,North
Jun,637.83,3015.95,0.22,8.47,3,Low,Standard Class,3.6,moderate,online,South
Jun,315.85,3898.37,0.17,37.41,22,Low,Standard Class,2.6,moderate,online,West
Jun,809.81,4031.99,0.03,12.06,48,High,First Class,3.5,poor,online,West
Jun,1470.66,8170.37,0.2,9.62,15,Low,First Class,4.6,poor,combined,North
Jun,1774.45,9408.47,0.16,20.15,20,High,First Class,3.4,moderate,online,South
Jun,802.27,5811.67,0.05,33.34,46,High,Standard Class,4.6,poor,in_store,North
Jun,385.61,4971.67,0.27,17.66,31,Low,First Class,1.1,moderate,in_store,East
Jun,1565.71,8885.68,0.15,14.85,46,High,First Class,4.8,moderate,in_store,South
Jun,900.06,5733.4,0.05,41.56,42,Medium,First Class,1.8,poor,in_store,North
Jun,-217.56,958.85,0.24,37.51,35,Low,Standard Class,2.5,aggressive,combined,South
Jun,1484.07,5693.69,0.11,12.02,7,Medium,First Class,2,poor,online,East
Jun,207.09,2641.99,0.11,26.92,10,Low,Standard Class,2.8,poor,online,West
Jun,1044.68,6780.84,0.09,27.7,29,Low,First Class,3.9,moderate,in_store,North
Jun,1029.55,9206.03,0.29,31.79,34,Low,First Class,2.6,moderate,in_store,South
Jun,-157.88,2035.9,0.01,42.84,15,Medium,Standard Class,4.8,moderate,online,East
Jun,662.31,3605.37,0.16,48.08,31,High,First Class,4.2,moderate,combined,West
Jun,1061.49,5399.95,0.23,46.54,15,Low,First Class,4.2,moderate,online,South
Jun,1406.61,6562.61,0.25,14.2,19,High,First Class,1.6,poor,in_store,West
Jun,60,4007.51,0.16,42.67,2,High,Standard Class,4.5,aggressive,in_store,East
Jun,1601.22,9257.81,0.23,32.57,13,Low,First Class,4.9,aggressive,online,South
Jun,-293.64,1743.01,0.29,11.16,24,High,Standard Class,2.7,poor,combined,East
Jun,459.25,4038.69,0.17,32.13,49,Medium,Standard Class,1.4,poor,in_store,South
Jun,1492.36,6832.94,0.1,21.66,13,Low,First Class,1.3,moderate,in_store,North
Jun,1212.4,7775.9,0.3,8.56,50,Low,Standard Class,3.2,moderate,combined,West
Jun,563.76,7116.34,0.26,40.36,24,High,Standard Class,3.2,poor,online,East
Jun,381.7,4536.54,0.11,12.81,45,High,Standard Class,3.8,moderate,in_store,North
Jun,841.03,9592.07,0.26,34.55,8,High,Standard Class,4.3,poor,in_store,West
Jun,255.28,5681.63,0.24,35.06,38,High,Standard Class,4.1,poor,in_store,North
Jun,936.95,4309.35,0.2,49.93,8,Medium,First Class,2.2,moderate,online,East
Jun,1537.33,7918.8,0.18,16.61,7,Low,First Class,1.3,poor,in_store,West
Jun,539.54,3004.22,0.03,6.84,39,High,First Class,3.7,moderate,in_store,North
Jun,446.54,3966.95,0.23,16.55,21,Medium,First Class,2.7,poor,combined,West
Jun,1133.51,8480.61,0.05,31.82,29,Medium,Standard Class,1.2,aggressive,in_store,South
Jun,654.27,7400.76,0.23,41.19,13,Low,Standard Class,3.8,poor,in_store,North
Jun,968.7,9238.06,0.22,38.45,22,High,First Class,1.2,moderate,combined,West
Jun,751.05,4848.82,0.13,14.87,7,Medium,First Class,3.4,aggressive,combined,West
Jun,53.98,1022.14,0.04,46.57,13,High,First Class,1.7,moderate,online,West
Jun,1007.74,9354.19,0.13,48.08,17,Medium,Standard Class,2.2,aggressive,online,West
Jun,1423.37,7808.07,0.03,29.29,7,High,First Class,2,aggressive,in_store,East
Jun,308.64,2061.88,0.09,24.13,41,Low,First Class,1.4,aggressive,in_store,East
Jun,96.33,499.66,0.08,26.19,43,Medium,First Class,3.2,moderate,combined,East
Jun,1388.41,8562.46,0.13,41.84,41,High,Standard Class,4.4,aggressive,online,West
